lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,squared_lon_error
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_174,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_174,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_174,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_174,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_174,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_174,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_174,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.52553701951568,-24.0849211649942,10,behavior_174,641.4601381884776
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_174,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_174,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_174,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_174,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_175,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_175,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_175,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_175,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,12.528509540092449,11,behavior_175,73.79398145126225
"(-30, -20]",-24.892482045,3.1913109405,-24.576406504230775,9.50564982720364,10,behavior_175,39.87087557613777
"(-20, -10]",-14.861629965,-2.1931205695,-12.89133315043664,1.1373220675733666,19,behavior_175,11.0918481588362
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_175,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_175,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_175,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.060430163209567,-24.99052446872266,10,behavior_175,596.4077110361349
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_175,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_175,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_175,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_175,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_176,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_176,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_176,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_176,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_176,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_176,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_176,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_176,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_176,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_176,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_176,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.31400580259389,-17.969199863115932,10,behavior_176,803.0673710411734
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.353602728099563,9,behavior_176,267.5736778690098
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_176,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_176,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_177,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_177,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_177,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_177,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_177,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_177,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_177,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_177,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_177,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_177,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.52553701951568,-24.0849211649942,10,behavior_177,641.4601381884776
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_177,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_177,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_177,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_177,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_178,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_178,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_178,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_178,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_178,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_178,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_178,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_178,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_178,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_178,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.52553701951568,-24.0849211649942,10,behavior_178,641.4601381884776
"(30, 40]",35.72890237,-46.307643205,34.87035302281723,-24.50666190060104,9,behavior_178,475.282785834753
"(40, 50]",45.949939150000006,-37.711282205,45.28997343772488,-22.87958216334062,9,behavior_178,219.979326125759
"(50, 60]",52.560148515,-25.18428898,55.49466054755884,-20.561659213760876,10,behavior_178,21.368705955719992
"(60, 70]",62.07117996,-18.12660637,61.29361517393866,-18.57857315102444,2,behavior_178,0.20427397114959278
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_179,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_179,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.04703568657949,-13.111796265504166,15,behavior_179,335.76870350369853
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_179,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_179,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_179,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_179,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_179,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.937530669447581,-21.050702486825433,10,behavior_179,4.04993173126425
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_179,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_179,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.31400580259389,-17.969199863115932,10,behavior_179,803.0673710411734
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.353602728099563,9,behavior_179,267.5736778690098
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_179,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_179,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_180,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_180,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_180,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_180,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_180,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_180,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_180,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_180,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_180,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_180,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_180,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,35.31400580259389,-18.57559618110885,10,behavior_180,769.0664321353099
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.353602728099563,9,behavior_180,267.5736778690098
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_180,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_180,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_181,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-64.70388818750592,-23.01793321091454,10,behavior_181,146.45888539582
"(-60, -50]",-58.0693621,-31.43578883,-54.72148103306775,-12.366127925490392,14,behavior_181,363.6519670129822
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_181,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.245081400630514,11,behavior_181,86.61865186344264
"(-30, -20]",-24.892482045,3.1913109405,-24.786900530126708,10.658332429377145,10,behavior_181,55.75640991535305
"(-20, -10]",-14.861629965,-2.1931205695,-13.03708100159824,1.6672427409498518,20,behavior_181,14.902404888667341
"(-10, 0]",-4.2016837085,-11.19345858,-6.714342001073763,-16.99842169736817,17,behavior_181,33.697596794004774
"(0, 10]",4.649206505,-23.063146705,4.736764441517248,-22.381112056004326,10,behavior_181,0.4651712624306533
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_181,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_181,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.504278757585016,9,behavior_181,773.0270745957794
"(40, 50]",45.949939150000006,-37.711282205,44.01814808334336,-20.995447803892052,10,behavior_181,279.419119725264
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_181,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_181,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_182,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_182,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.662445232847684,14,behavior_182,248.79836823382595
"(-50, -40]",-43.7844094,0.441897953,-43.9881057847841,3.019216903875793,15,behavior_182,6.6425729745435
