behavior,route_name,is_reference,mean_nearest_km,median_nearest_km,p95_nearest_km,max_nearest_km,fraction_within_1step
distance_only,start_83eea1fffffffff_end_830745fffffffff,False,111.17029115154968,118.81160554906555,222.6735848552286,233.14664133713856,0.6692913385826772
distance_only,start_83eea1fffffffff_end_830749fffffffff,False,115.05914615817349,119.04936031102585,222.22502122938843,226.5884238827395,0.656
distance_only,start_83eea1fffffffff_end_83074efffffffff,False,115.68992018653364,119.28700770672216,222.22502122938843,226.5884238827395,0.6456692913385826
distance_only,start_83eea1fffffffff_end_830769fffffffff,False,110.38137803350854,118.65853060169097,222.22502122938843,226.5884238827395,0.6774193548387096
distance_only,start_83eea1fffffffff_end_83076dfffffffff,False,111.60169338326854,118.96468049644011,222.22502122938843,226.5884238827395,0.6774193548387096
distance_only,start_83eea1fffffffff_end_8319a0fffffffff,False,114.4174304880773,119.00702040373307,222.22502122938843,226.5884238827395,0.6666666666666666
distance_only,start_83eea1fffffffff_end_8319a4fffffffff,False,113.66352439738084,118.96468049644011,222.22502122938843,226.5884238827395,0.6693548387096774
distance_only,start_83eea1fffffffff_end_8319a5fffffffff,False,112.41782833289025,118.96468049644011,222.22502122938843,226.5884238827395,0.6747967479674797
distance_only,start_83eea3fffffffff_end_83076bfffffffff,False,266.6390004278117,307.0694742952727,337.956427224115,343.9233327739274,0.032
distance_only,start_83eea3fffffffff_end_830745fffffffff,False,267.0670040968203,306.44493723253385,337.956427224115,343.9233327739274,0.031496062992125984
distance_only,start_83eea3fffffffff_end_830749fffffffff,False,267.267958226262,307.0694742952727,337.956427224115,343.9233327739274,0.032
distance_only,start_83eea3fffffffff_end_83074efffffffff,False,266.6810617580774,306.44493723253385,337.956427224115,343.9233327739274,0.031496062992125984
distance_only,start_83eea3fffffffff_end_830769fffffffff,False,268.17157332224394,307.69401135801155,337.956427224115,343.9233327739274,0.024193548387096774
